소방서이름,상세주소,주소,y,x,위도,경도
소양119안전센터,강원도 춘천시 가연길16번길 16,강원도 춘천시 가연길16번길 16,127.722915098,37.879103472,37.8791527,127.722019
효자119안전센터,강원도 춘천시 효명길 8,강원도 춘천시 효명길 8,127.726384472,37.871025215,37.8703452,127.7282935
대룡119안전센터,강원도 춘천시 동내면 고은길 9,강원도 춘천시 동내면 고은길 9,127.771122034,37.846206664,37.8419586,127.7760111
강촌119안전센터,강원도 춘천시 소주고개길 680,강원도 춘천시 소주고개길 680,,,37.7630556,127.6263889
신북119안전센터,강원도 춘천시 신북읍 신북로 35,강원도 춘천시 신북읍 신북로 35,127.751262082,37.928509048,37.9670762,127.7353985
혁신119안전센터,강원도 원주시 동부순환로 201(반곡동),강원도 원주시 동부순환로 201,127.972797638,37.333802545,37.3343328,127.9736498
명륜119안전센터,강원도 원주시 명륜동 832,강원도 원주시 명륜동 832,,,37.3361041,127.9446787
학성119안전센터,강원도 원주시 학성길 122,강원도 원주시 학성길 122,127.944848212,37.353702262,37.3532912,127.9406679
단구119안전센터,강원도 원주시 강변로 255,강원도 원주시 강변로 255,127.961434467,37.330444291,37.3304591,127.9614456
신림119안전센터,강원도 원주시 신림면 치악로 27,강원도 원주시 신림면 치악로 27,128.079042732,37.229748083,37.2579212,128.0410204
우산119안전센터,강원도 원주시 우산공단길 9,강원도 원주시 우산공단길 9,127.941824603,37.374095766,37.3809954,127.9409512
태장119안전센터,강원도 원주시 태장공단길 4,강원도 원주시 태장공단길 4,127.952632993,37.401503943,37.400912,127.953118
문막119안전센터,강원도 원주시 문막읍 문막시장1길 90,강원도 원주시 문막읍 문막시장1길 90,127.814544973,37.303462941,37.3069927,127.8168845
흥업119안전센터,강원도 원주시 흥업면 북원로 1569-81,강원도 원주시 흥업면 북원로 1569-81,127.909827667,37.293470444,37.2874976,127.9121005
기업119안전센터,강원도 원주시 지정면 가곡리 1359-6,강원도 원주시 지정면 가곡리 1359-6,,,37.3713391361791,127.871988883216
유천119안전센터,강원도 강릉시 선수촌로 64-28(홍제동),강원도 강릉시 선수촌로 64-28,128.872991926,37.757277343,37.7575722,128.8703479
옥천119안전센터,강원도 강릉시 용지로 139(옥천동),강원도 강릉시 용지로 139,128.902125333,37.761059001,37.7600306,128.9041068
경포119안전센터,강원도 강릉시 해안로 502(안현동),강원도 강릉시 해안로 502,128.905195377,37.805017707,37.7960904,128.9124832
내곡119안전센터,강원도 강릉시 범일로 660(내곡동),강원도 강릉시 범일로 660,128.884710646,37.744850137,37.7440333,128.8828715
주문진119안전센터,강원도 강릉시 연곡면 연주로 226,강원도 강릉시 연곡면 연주로 226,128.831562377,37.874117096,37.8740279545701,128.831596005583
포남119안전센터,강원도 강릉시 하평2길 23(포남동),강원도 강릉시 하평2길 23,128.912906028,37.772313731,37.7723767,128.9133717
옥계119안전센터,강원도 강릉시 옥계면 현내시장길 163,강원도 강릉시 옥계면 현내시장길 163,129.030129709,37.602316704,37.6139801,129.0407521
천곡119안전센터,강원도 동해시 천곡로 120(천곡동),강원도 동해시 천곡로 120,129.118405551,37.524485111,37.5245883,129.1092456
묵호119안전센터,강원도 동해시 일출로 29(발한동),강원도 동해시 일출로 29,129.110670414,37.551608640,37.561536,129.1196175
북삼119안전센터,강원도 동해시 효자남길 33-10(동회동),강원도 동해시 효자남길 33-10,129.106862441,37.489260309,37.4890814,129.1083296
북평119안전센터,강원도 동해시 공단1로 21(구호동),강원도 동해시 공단1로 21,129.142921711,37.471512198,37.4859254,129.1485205
황지119안전센터,강원도 태백시 태백로 1120(황지동),강원도 태백시 태백로 1120,128.989421825,37.158123441,37.1933749,128.9605229
장성119안전센터,강원도 태백시 석공길 16-9,강원도 태백시 석공길 16-9,129.008027791,37.103426904,37.1034269434401,129.008027822054
철암119안전센터,강원도 태백시 동태백로 552,강원도 태백시 동태백로 552,129.044156833,37.121022079,37.0926733,129.0437214
화전119안전센터,강원도 태백시 태백로 814,강원도 태백시 태백로 814,128.984376944,37.180673476,37.1933749,128.9605229
노학119안전센터,강원도 속초시 미시령로 3226,강원도 속초시 미시령로 3226,128.560244387,38.203281034,38.2039094,128.5246646
영랑119안전센터,강원도 속초시 번영로 188,강원도 속초시 번영로 188,128.590318090,38.215419203,38.2096015,128.5881059
설악119안전센터,강원도 속초시 청봉로5길 37,강원도 속초시 청봉로5길 37,128.525448649,38.166072237,38.1660722815352,128.525448701027
봉황119안전센터,강원도 삼척시 봉황로 101,강원도 삼척시 봉황로 101,129.170735729,37.446860904,37.4494522,129.1697517
도계119안전센터,강원도 삼척시 도계읍 도계강변3길 16,강원도 삼척시 도계읍 도계강변3길 16,129.045789665,37.240837823,37.2408521665702,129.045749995389
원덕119안전센터,강원도 삼척시 원덕읍 삼척로 581,강원도 삼척시 원덕읍 삼척로 581,129.327090355,37.185789712,37.1771759,129.3333757
근덕119안전센터,강원도 삼척시 근덕면 교가길 37,강원도 삼척시 근덕면 교가길 37,129.228088232,37.380167378,37.3801674933533,129.228087009747
홍천119안전센터,강원도 홍천군 홍천읍 공작산로 99,강원도 홍천군 홍천읍 공작산로 99,127.902289863,37.691330297,37.69293,127.90598
양덕원119안전센터,강원도 홍천군 남면 시동로 46,강원도 홍천군 남면 시동로 46,127.770386355,37.611520050,37.5840804,127.8879267
서석119안전센터,강원도 홍천군 서석면 풍암길2길 9,강원도 홍천군 서석면 풍암길2길 9,128.187761056,37.714484626,37.7174381,128.1899889
팔봉119안전센터,강원도 홍천군 서면 팔봉산로 523,강원도 홍천군 서면 팔봉산로 523,127.661831572,37.680185109,37.6876685,127.6639602
횡성119안전센터,강원도 횡성군 횡성읍 문예로 157,강원도 횡성군 횡성읍 문예로 157,127.973953963,37.485382261,37.4845118,127.9754235
둔내119안전센터,강원도 횡성군 둔내면 고원남로 42,강원도 횡성군 둔내면 고원남로 42,128.212283769,37.506546016,37.5024713,128.2112023
우천119안전센터,강원도 횡성군 우천면 서동로 199,강원도 횡성군 우천면 서동로 199,128.075079730,37.447394892,37.4241058,128.1128039
공근119안전센터,강원도 횡성군 공근면 영서로 130-5,강원도 횡성군 공근면 영서로 130-5,127.959402073,37.526472446,37.5778028,127.9046383
영월119안전센터,강원도 영월군 영월읍 영월로 1863,강원도 영월군 영월읍 영월로 1863,128.458419349,37.185451930,37.1806367,128.5022558
주천119안전센터,강원도 영월군 주천면 송학주천로 1467-15,강원도 영월군 주천면 송학주천로 1467-15,128.269767415,37.274807292,37.25951,128.25698
중동119안전센터,강원도 영월군 중동면 응고개길 10-17,강원도 영월군 중동면 응고개길 10-17,,,37.1425496626982,128.679805921633
평창119안전센터,강원도 평창군 평창읍 살구실길 10,강원도 평창군 평창읍 살구실길 10,128.389301094,37.378134377,37.3781618716028,128.389278551061
진부119안전센터,강원도 평창군 진부면 진부로 37,강원도 평창군 진부면 진부로 37,128.567423047,37.644732267,37.6436412,128.5695052
봉평119안전센터,강원도 평창군 봉평면 기풍로 107-6,강원도 평창군 봉평면 기풍로 107-6,128.377684730,37.612367115,37.6039929,128.3774089
대관령119안전센터,강원도 평창군 대관령면 올림픽로 62-20,강원도 평창군 대관령면 올림픽로 62-20,128.701202300,37.672582066,37.6691599,128.7056518
대화119안전센터,강원도 평창군 대화면 평창대로 934,강원도 평창군 대화면 평창대로 934,128.454301959,37.503115579,37.5196988,128.4544668
조양119안전센터,강원도 정선군 정선읍 녹송로 27,강원도 정선군 정선읍 녹송로 27,128.671870915,37.379657828,37.3819706,128.6697796
고한119안전센터,강원도 정선군 고한읍 강원남로 6455,강원도 정선군 고한읍 강원남로 6455,128.869908039,37.194938676,37.2013512,128.8821703
신동119안전센터,강원도 정선군 신동읍 의림로 342,강원도 정선군 신동읍 의림로 342,128.647176712,37.220828960,37.2087988,128.6388645
임계119안전센터,강원도 정선군 임계면 송계4길 9,강원도 정선군 임계면 송계4길 9,128.852773099,37.495249730,37.4956978,128.8531691
사북119안전센터,강원도 정선군 사북읍 하이원길 29,강원도 정선군 사북읍 하이원길 29,128.815629267,37.224176236,37.2177037,128.8146016
태봉119안전센터,강원도 철원군 갈말읍 태봉로 1504,강원도 철원군 갈말읍 태봉로 1504,127.324210716,38.185843852,38.1864648,127.300417
동송119안전센터,강원도 철원군 동송읍 금학로 251길 17,강원도 철원군 동송읍 금학로 251길 17,,,38.210795,127.216084
김화119안전센터,강원도 철원군 서면 약수로 76,강원도 철원군 서면 약수로 76,127.435409420,38.245426008,38.2459813,127.4359897
갈말119안전센터,강원도 철원군 갈말읍 명성로 229,강원도 철원군 갈말읍 명성로 229,127.306865291,38.152230684,38.1525785383499,127.307223354955
화천119안전센터,강원도 화천군 하남면 위라리길 47,강원도 화천군 하남면 위라리길 47,127.713393677,38.097806027,38.0978098430624,127.713419461157
양구119안전센터,강원도 양구군 양구읍 중심로 92,강원도 양구군 양구읍 중심로 92,127.993962933,38.099072252,38.1006704,127.9925148
인제119안전센터,강원도 인제군 인제읍 비봉로 44번길 71,강원도 인제군 인제읍 비봉로 44번길 71,128.168632699,38.061316288,38.0613534759034,128.168634352287
사내119안전센터,강원도 화천군 사내면 문화마을1길 6,강원도 화천군 사내면 문화마을1길 6,127.524967721,38.068101967,38.0680583977957,127.52495635602
원통119안전센터,강원도 인제군 북면 원통로 301,강원도 인제군 북면 원통로 301,128.215703356,38.127876027,38.1229477,128.2039388
기린119안전센터,강원도 인제군 기린면 대내로 34-14,강원도 인제군 기린면 대내로 34-14,128.318449769,37.964824155,37.962836,128.3187248
간성119안전센터,강원도 고성군 간성읍 수성로 37-11,강원도 고성군 간성읍 수성로 37-11,128.474091901,38.376856527,38.3771696,128.4672258
동광119안전센터,강원도 고성군 토성면 동해대로 5320,강원도 고성군 토성면 동해대로 5320,128.549169020,38.281196860,38.2303788,128.5690589
거진119안전센터,강원도 고성군 거진읍 수외길 19,강원도 고성군 거진읍 수외길 19,128.452634000,38.441042294,38.4422024,128.4530052
양양119안전센터,강원도 양양군 양양읍 남대천로 33,강원도 양양군 양양읍 남대천로 33,128.622516056,38.067413262,38.0698737,128.6249124
하조대119안전센터,강원도 양양군 현북면 동해대로 1155-33,강원도 양양군 현북면 동해대로 1155-33,128.737960969,37.995071976,37.9950729885524,128.737962251226
강현119안전센터,강원도 양양군 강현면 장산1길 26,강원도 양양군 강현면 장산1길 26,128.597569622,38.147791338,38.147802299657,128.597556691457
영운119안전센터,충청북도 청주시 상당구 영운로 61,충청북도 청주시 상당구 영운로 61,127.495093818,36.620933625,36.6234934,127.4958395
사천119안전센터,충청북도 청주시 청원구 밀레니엄1로 63,충청북도 청주시 청원구 밀레니엄1로 63,127.475663955,36.679978143,36.6803381,127.4785781
북문119안전센터,충청북도 청주시 상당구 상당로 168,충청북도 청주시 상당구 상당로 168,127.489961303,36.643256640,36.6421613,127.4897771
문의119안전센터,충청북도 청주시 상당구 문의면 문의시내1길 8,충청북도 청주시 상당구 문의면 문의시내1길 8,127.496210446,36.517827910,36.5178005,127.4962429
내수119안전센터,충청북도 청주시 청원구 내수읍 청암로 80,충청북도 청주시 청원구 내수읍 청암로 80,127.539036037,36.724573888,36.7245916654404,127.539041229202
오창119안전센터,충청북도 청주시 청원구 오창읍 중심상업2로 30,충청북도 청주시 청원구 오창읍 중심상업2로 30,127.432422983,36.712782604,36.7131755,127.4313167
가경119안전센터,충청북도 청주시 흥덕구 가경로 143,충청북도 청주시 흥덕구 가경로 143,127.436991228,36.627247136,36.6193814,127.4423722
복대119안전센터,충청북도 청주시 흥덕구 공단로 93,충청북도 청주시 흥덕구 공단로 93,,,36.6399633,127.4393235
산남119안전센터,충청북도 청주시 서원구 산미로 70,충청북도 청주시 서원구 산미로 70,127.470451405,36.604001488,36.6095185,127.4764217
사직119안전센터,충청북도 청주시 서원구 사직대로 229,충청북도 청주시 서원구 사직대로 229,127.469830731,36.638035711,36.6354703,127.4756543
남이119안전센터,충청북도 청주시 서원구 청남로 866,충청북도 청주시 서원구 청남로 866,127.428776409,36.530724761,36.4642835,127.4234402
오송119안전센터,충청북도 청주시 흥덕구 오송생명3로 71-5,충청북도 청주시 흥덕구 오송생명3로 71-5,127.326850330,36.631647694,36.6316819,127.3268743
목행119안전센터,충청북도 충주시 목행산단7로 9,충청북도 충주시 목행산단7로 9,127.920268344,37.003265416,37.0049629,127.9217336
호암119안전센터,충청북도 충주시 호암대로 13,충청북도 충주시 호암대로 13,127.927949154,36.959243997,36.9592395,127.9280155
연수119안전센터,충청북도 충주시 동수10길 1,충청북도 충주시 동수10길 1,127.935286156,36.982824746,36.982796,127.9352497
서충주119안전센터,충청북도 충주시 대소원면 영평리 538 ,충청북도 충주시 대소원면 영평리 538,,,37.0021800279568,127.829682992983
수안보119안전센터,충청북도 충주시 수안보면 관동길 9-7,충청북도 충주시 수안보면 관동길 9-7,127.994099215,36.847087736,36.8486292,127.997615
주덕119안전센터,충청북도 충주시 주덕읍 산양로 35,충청북도 충주시 주덕읍 산양로 35,,,36.9862173,127.7831509
앙성119안전센터,충청북도 충주시 앙성면 가곡로 1019,충청북도 충주시 앙성면 가곡로 1019,127.752257960,37.108690837,37.1087295,127.7326832
의림지119안전센터,충청북도 제천시 신죽하로 164,충청북도 제천시 신죽하로 164,128.212845048,37.160619807,37.160415,128.214153
화산119안전센터,충청북도 제천시 강명길 17,충청북도 제천시 강명길 17,128.204070958,37.118662231,37.1189773,128.2030127
봉양119안전센터,충청북도 제천시 봉양읍 북부로1433,충청북도 제천시 봉양읍 북부로1433,128.128625976,37.131578884,37.1315825,128.1285948
보은119안전센터,충청북도 보은군 보은읍 남부로 4415,충청북도 보은군 보은읍 남부로 4415,127.722028938,36.477001095,36.481276,127.7230383
속리산119안전센터,충청북도 보은군 속리산면 법주사로 278,충청북도 보은군 속리산면 법주사로 278,127.823812601,36.532080281,36.5325737,127.8237993
구병산119안전센터,충청북도 보은군 마로면 관기 송현로 48,충청북도 보은군 마로면 관기 송현로 48,127.814481667,36.436649821,36.436657455567,127.814486572043
옥천119안전센터,충청북도 옥천군 옥천읍 동부로 15,충청북도 옥천군 옥천읍 동부로 15,127.574907550,36.307414055,36.3073853,127.5749018
청산119안전센터,충청북도 옥천군 청산면 남부로 2306,충청북도 옥천군 청산면 남부로 2306,127.781338140,36.345065086,36.30997,127.81643
영동119안전센터,충청북도 영동군 영동읍 영동황간로 174,충청북도 영동군 영동읍 영동황간로 174,127.789066809,36.165641763,36.1646916,127.7816878
황간119안전센터,충청북도 영동군 황간면 황간로 132,충청북도 영동군 황간면 황간로 132,127.903802634,36.235391049,36.2329752,127.9066072
학산119안전센터,충청북도 영동군 학산면 서산로 92,충청북도 영동군 학산면 서산로 92,127.685778903,36.099659791,36.0946438,127.6855925
증평119안전센터,충청북도 증평군 충청대로 1789,충청북도 증평군 충청대로 1789,127.583754735,36.787846771,36.80372,127.61415
진천119안전센터,충청북도  진천군 진천읍 진광로 93,충청북도  진천군 진천읍 진광로 93,127.441201614,36.872649273,36.8987642,127.4414545
덕산119안전센터,충청북도  진천군 덕산읍 초금로 606-1,충청북도  진천군 덕산읍 초금로 606-1,127.510660830,36.899270177,36.9025875,127.5092874
광혜원119안전센터,충청북도  진천군 광혜원면 화랑길 99,충청북도  진천군 광혜원면 화랑길 99,127.436680332,36.991807011,36.9947982,127.4373506
괴산119안전센터,충청북도 괴산군 괴산읍 괴강로 69,충청북도 괴산군 괴산읍 괴강로 69,127.801430939,36.807584473,36.8093485,127.7963754
청천119안전센터,충청북도 괴산군 청천면 선평길 78-9,충청북도 괴산군 청천면 선평길 78-9,127.734222596,36.658101061,36.6581030988139,127.734208400161
금왕119안전센터,충청북도 음성군 금왕읍 응천서길 11,충청북도 음성군 금왕읍 응천서길 11,127.594995479,36.989327718,36.9910502,127.5951339
음성119안전센터,충청북도 음성군 음성읍 음성로 122,충청북도 음성군 음성읍 음성로 122,127.678561583,36.930536713,36.9298361,127.6778317
대소119안전센터,충청북도 음성군 대소면 오산로 74,충청북도 음성군 대소면 오산로 74,127.485908565,36.969434333,36.9692896,127.4857219
감곡119안전센터,충청북도 음성군 감곡면 음성로 2652,충청북도 음성군 감곡면 음성로 2652,127.643634701,37.112282702,37.1123857,127.6435501
삼성119안전센터,충청북도 음성군 삼성면 금일로 831,충청북도 음성군 삼성면 금일로 831,127.503347595,37.016534507,37.0149192,127.4972257
단양119안전센터,충청북도 단양군 단양읍 삼봉로 421-56,충청북도 단양군 단양읍 삼봉로 421-56,128.356386683,36.989069512,36.989089,128.3569771
매포119안전센터,충청북도 단양군 매포읍 평동4로 79,충청북도 단양군 매포읍 평동4로 79,128.294853772,37.031149941,37.0310792,128.2952118
구성119안전센터,충청남도 천안시 동남구 천안대로 580,충청남도 천안시 동남구 천안대로 580,127.164994316,36.799937042,36.7786182,127.1653151
독립119안전센터,충청남도 천안시 동남구 목천읍 독립기념관로1,충청남도 천안시 동남구 목천읍 독립기념관로1,127.225897442,36.781472874,36.7818719998049,127.230398111736
병천119안전센터,충청남도 천안시 동남구 병천면 아우내순대길 78,충청남도 천안시 동남구 병천면 아우내순대길 78,127.301039961,36.764234621,36.7633094,127.300193
청당119안전센터,충청남도 천안시 동남구 청수14로 91,충청남도 천안시 동남구 청수14로 91,127.156146725,36.785817225,36.78581655,127.1561783
풍세119안전센터,충청남도 천안시 동남구 풍세면 풍세로 89,충청남도 천안시 동남구 풍세면 풍세로 89,127.119765245,36.722542963,36.7605459,127.1281688
차암119안전센터,충청남도 천안시 서북구 직산읍 4산단2길 32,충청남도 천안시 서북구 직산읍 4산단2길 32,127.116121712,36.862579183,36.86263035,127.1161816
성거119안전센터,충청남도 천안시 서북구 성거읍 천흥8길 11번,충청남도 천안시 서북구 성거읍 천흥8길 11번,127.207871950,36.883291402,36.8833100924507,127.207879713469
서부119안전센터,충청남도 천안시 서북구 양지18길 22번,충청남도 천안시 서북구 양지18길 22번,127.138785121,36.812269549,36.812261613658,127.138790899248
두정119안전센터,충청남도 천안시 서북구 1공단2길 13,충청남도 천안시 서북구 1공단2길 13,127.146045575,36.827864451,36.82786645,127.146323
성환119안전센터,충청남도 천안시 서북구 성환읍 성환1로 395번,충청남도 천안시 서북구 성환읍 성환1로 395번,127.131169990,36.927660570,36.9276617167886,127.131170952803
쌍용119안전센터,충청남도 천안시 서북구 월봉로 78번,충청남도 천안시 서북구 월봉로 78번,127.118315772,36.797597448,36.7975959000237,127.118315482405
입장119안전센터,충청남도 천안시 서북구 입장면 망향로 1107번,충청남도 천안시 서북구 입장면 망향로 1107번,127.227266190,36.909036681,36.9090362182185,127.227266069173
직산119안전센터,충청남도 천안시 서북구 직산읍 직산로 246,충청남도 천안시 서북구 직산읍 직산로 246,127.165678255,36.896529721,36.8789836,127.1538321
불당119안전센터,충청남도 천안시 서북구 불당23로 62,충청남도 천안시 서북구 불당23로 62,127.107730032,36.817826069,36.8194404,127.1011547
웅진119안전센터,충청남도 공주시 무령로 55,충청남도 공주시 무령로 55,127.107968519,36.459264080,36.4582703,127.1375935
유구119안전센터,충청남도 공주시 유구읍 유구외곽로 368,충청남도 공주시 유구읍 유구외곽로 368,126.945954701,36.539949905,36.5632,126.94115
신관119안전센터,충청남도 공주시 의당로 31,충청남도 공주시 의당로 31,127.129807502,36.474875342,36.47499825,127.1299047
동학사119안전센터,충청남도 공주시 반포면 동학사1로 110,충청남도 공주시 반포면 동학사1로 110,127.253993097,36.363734932,36.3708603,127.2610073
계룡119안전센터,충청남도 공주시 계룡면 월암송정길 18,충청남도 공주시 계룡면 월암송정길 18,127.141429156,36.361332365,36.3613323711943,127.141429227594
정안119안전센터,충청남도 공주시 정안면 광정장터길 18,충청남도 공주시 정안면 광정장터길 18,127.122657426,36.608682766,36.6080392,127.1238856
명천119안전센터,충청남도 보령시 성주산로 63,충청남도 보령시 성주산로 63,126.608391084,36.333380334,36.3124878,126.6553188
신흑119안전센터,충청남도 보령시 대천항로 205,충청남도 보령시 대천항로 205,126.514327268,36.316748519,36.3160915,126.5169294
웅천119안전센터,충청남도 보령시 웅천읍 충서로 947,충청남도 보령시 웅천읍 충서로 947,126.597142209,36.235154717,36.21761,126.61279
오천119안전센터,충청남도 보령시 오천면 충청수영로 701,충청남도 보령시 오천면 충청수영로 701,126.530361200,36.437152454,36.4338182,126.5595363
주포119안전센터,충청남도 보령시 주포면 질재로 47-16,충청남도 보령시 주포면 질재로 47-16,126.587586420,36.415287435,36.4061605,126.6063136
모종119안전센터,충청남도 아산시 모종로 77,충청남도 아산시 모종로 77,127.025751748,36.786051826,36.78610885,127.0255772
둔포119안전센터,충청남도 아산시 충무로 1848,충청남도 아산시 충무로 1848,127.042772843,36.931268607,36.9184347,127.0347151
인주119안전센터,충청남도 아산시 인주면 공세길 19,충청남도 아산시 인주면 공세길 19,126.910009691,36.880493947,36.8811882,126.9154608
신창119안전센터,충청남도 아산시 신창면 순천향로 48,충청남도 아산시 신창면 순천향로 48,126.935349803,36.771128500,36.76445,126.95626
배방119안전센터,충청남도 아산시 배방읍 배방로 38,충청남도 아산시 배방읍 배방로 38,127.053886957,36.773868935,36.7738571,127.0538327
탕정119안전센터,충청남도 아산시 탕정면 탕정면로 26,충청남도 아산시 탕정면 탕정면로 26,127.060001918,36.798488050,36.8029626,127.0696513
장재119안전센터,충청남도 아산시 배방읍 용연로 88,충청남도 아산시 배방읍 용연로 88,127.090531422,36.789042795,36.78903735,127.090598
예천119안전센터,충청남도 서산시 호수공원 14로 26-4,충청남도 서산시 호수공원 14로 26-4,126.445339791,36.773094608,36.7733031726105,126.4449059337
대산119안전센터,충청남도 서산시 대산읍 망일산로 831-15,충청남도 서산시 대산읍 망일산로 831-15,126.439536458,36.940861059,36.9397172,126.4360476
동부119안전센터,충청남도 서산시 학동3로 52,충청남도 서산시 학동3로 52,126.459621361,36.789909257,36.7871614,126.4612419
해미119안전센터,충청남도 서산시 해미면 성지3길 29,충청남도 서산시 해미면 성지3길 29,126.542801592,36.709806999,36.7101282,126.5428061
부석119안전센터,충청남도 서산시 부석면 강경벌로 10,충청남도 서산시 부석면 강경벌로 10,126.393683884,36.717493638,36.7185771,126.391907
성연119안전센터,충청남도 서산시 성연면 성연5로 92-31,충청남도 서산시 성연면 성연5로 92-31,126.446923564,36.825974938,36.8188156,126.4498905
내동119안전센터,충청남도 논산시 대학로 17,충청남도 논산시 대학로 17,127.100382252,36.178259460,36.1782677,127.1003892
반월119안전센터,충청남도 논산시 해월로 155,충청남도 논산시 해월로 155,127.084240497,36.204559466,36.2090761,127.0967249
강경119안전센터,충청남도 논산시 강경읍 동안로 3 ,충청남도 논산시 강경읍 동안로 3,127.018226620,36.157821079,36.1411223,127.0577432
연산119안전센터,충청남도 논산시 연산면 관창로 54,충청남도 논산시 연산면 관창로 54,127.182778080,36.212471564,36.212321,127.1784494
연무119안전센터,충청남도 논산시 연무읍 동안로 1137,충청남도 논산시 연무읍 동안로 1137,127.128254886,36.126521845,36.1347887,127.1004404
엄사119안전센터,충청남도 계룡시 엄사면 문화로32,충청남도 계룡시 엄사면 문화로32,127.233135826,36.274362679,36.2743137682266,127.232831823762
두마119안전센터,충청남도 계룡시 두마면 사계로 170,충청남도 계룡시 두마면 사계로 170,127.274440106,36.261974861,36.2684527,127.2666259
당진119안전센터,충청남도 당진시 역천로 838,충청남도 당진시 역천로 838,126.617795562,36.886026300,36.8233158,126.6028811
석문119안전센터,충청남도 당진시 석문면 보덕포로 1069-21,충청남도 당진시 석문면 보덕포로 1069-21,126.588749369,36.985203981,36.9851112795467,126.588500463136
합덕119안전센터,충청남도 당진시 우강면 중방로 2,충청남도 당진시 우강면 중방로 2,126.766654399,36.812819790,36.8146816,126.7641467
송악119안전센터,충청남도 당진시 송악읍 송악로 1019,충청남도 당진시 송악읍 송악로 1019,126.768306526,36.960165499,36.93652,126.7434861
신평119안전센터,충청남도 당진시 신평면 신평길 133,충청남도 당진시 신평면 신평길 133,126.777148513,36.881074121,36.8810740992264,126.777149726958
기지시119안전센터,충청남도 당진시 송악읍 틀모시로 844,충청남도 당진시 송악읍 틀모시로 844,126.690828408,36.908494437,36.9084943848706,126.690828751257
금산119안전센터,충청남도 금산군 금산읍 삼풍로 2,충청남도 금산군 금산읍 삼풍로 2,127.480112382,36.099936761,36.0949282,127.4839708
추부119안전센터,충청남도 금산군 추부면 삼육로 47,충청남도 금산군 추부면 삼육로 47,127.468252541,36.193959255,36.193736,127.469028
복진119안전센터,충청남도 금산군 진산면 읍내로 49-1,충청남도 금산군 진산면 읍내로 49-1,127.368574039,36.143527284,36.1423229,127.3676138
백제119안전센터,충청남도 부여군 규암면 계백로17,충청남도 부여군 규암면 계백로17,126.882228800,36.275033754,36.2749920555628,126.882238818803
사비119안전센터,충청남도 부여군 부여읍 북포로 29,충청남도 부여군 부여읍 북포로 29,126.926955709,36.285891952,36.3074308,126.9297082
홍산119안전센터,충청남도 부여군 홍산면 북토로 89,충청남도 부여군 홍산면 북토로 89,126.755400099,36.218227693,36.2143729,126.7631794
임천119안전센터,충청남도 부여군 임천면 성흥로179번길1,충청남도 부여군 임천면 성흥로179번길1,126.896509422,36.184163371,36.1841632527781,126.896509202901
외산119안전센터,충청남도 부여군 외산면 만수로 235,충청남도 부여군 외산면 만수로 235,126.705833685,36.302018133,36.33243,126.7239605
장항119안전센터,충청남도 서천군 장항읍 장항로 37,충청남도 서천군 장항읍 장항로 37,126.683025587,36.013497879,36.0135189,126.6829559
서천119안전센터,충청남도 서천군 서천읍 충절로49번길 33-8,충청남도 서천군 서천읍 충절로49번길 33-8,126.688608345,36.076911024,36.0767681,126.6881811
비인119안전센터,충청남도 서천군 비인면 비인로 141,충청남도 서천군 비인면 비인로 141,126.605219344,36.138288418,36.1410086,126.6024329
서면119안전센터,충청남도 서천군 서면 부사로 153,충청남도 서천군 서면 부사로 153,126.531592015,36.163148210,36.19751,126.54766
한산119안전센터,충청남도 서천군 한산면 충절로 1164,충청남도 서천군 한산면 충절로 1164,126.806211792,36.083114558,36.1018168,126.8299764
판교119안전센터,충청남도 서천군 판교면 대백제로 1953-24,충청남도 서천군 판교면 대백제로 1953-24,126.689818610,36.157915665,36.1608822,126.6910544
청양119안전센터,충청남도 청양군 청양읍 충절로 1187,충청남도 청양군 청양읍 충절로 1187,126.792455874,36.451643565,36.4427794,126.7948886
정산119안전센터,충청남도 청양군 정산면 서정4길 49,충청남도 청양군 정산면 서정4길 49,126.947868284,36.416618365,36.4164779,126.9481551
구룡119안전센터,충청남도 홍성군 홍성읍 충절로 741,충청남도 홍성군 홍성읍 충절로 741,126.695919769,36.585101291,36.5883346,126.6873962
광천119안전센터,충청남도 홍성군 광천읍 충서로 354,충청남도 홍성군 광천읍 충서로 354,126.622489243,36.514047505,36.5087294,126.6179224
옥암119안전센터,충청남도 홍성군 홍성읍 충서로 1258,충청남도 홍성군 홍성읍 충서로 1258,126.657560380,36.588824927,36.6053825,126.6565873
내포119안전센터,충청남도 홍성군 홍북읍 의향로 133,충청남도 홍성군 홍북읍 의향로 133,126.677099135,36.647365377,36.6449169,126.674968
갈산119안전센터,충청남도 홍성군 갈산면 갈산로150번길 16,충청남도 홍성군 갈산면 갈산로150번길 16,126.554204681,36.599919940,36.5999198254431,126.554204614143
오가119안전센터,충청남도 예산군 오가면 오가중앙로 111,충청남도 예산군 오가면 오가중앙로 111,126.801809727,36.686677052,36.6879714,126.7977013
금오119안전센터,충청남도 예산군 예산읍 예당관광로 760,충청남도 예산군 예산읍 예당관광로 760,126.827137534,36.678525465,36.6691489,126.8247542
삽교119안전센터,충청남도 예산군 삽교읍 삽교로1길 34,충청남도 예산군 삽교읍 삽교로1길 34,126.738360008,36.688979699,36.6884671,126.7378115
